-826,567,-858,1017,-279,281,2019-06-11T13:56:26.000Z,42.4940865,-83.1593145,204.8,4.131
-773,1083,-5802,-912,845,-86,2019-06-11T13:56:27.000Z,42.4940735,-83.159352333,205.5,3.068
1788,-2851,-1593,438,-322,-360,2019-06-11T13:56:28.000Z,42.494052667,-83.159366333,204.7,2.579
-101,-5480,-2305,-425,195,1191,2019-06-11T13:56:29.000Z,42.494023333,-83.159373333,205.6,3.243
-2020,1952,-5597,199,1174,-1274,2019-06-11T13:56:30.000Z,42.4939875,-83.159380833,205.7,3.568
1046,4050,-17257,-1114,-112,31,2019-06-11T13:56:31.000Z,42.4939555,-83.1593875,206.4,3.201
805,-472,2147,1502,1531,-52,2019-06-11T13:56:32.000Z,42.4939225,-83.159391833,206.6,3.567
449,-44,3259,255,1798,-1640,2019-06-11T13:56:33.000Z,42.493887667,-83.159389667,207.2,3.603
856,-1216,2373,17,-125,-608,2019-06-11T13:56:34.000Z,42.493849667,-83.159386333,207.4,3.98
841,-498,3316,-11,1280,-579,2019-06-11T13:56:35.000Z,42.493809333,-83.1593885,207.5,4.052
-1536,-2677,4454,1128,-1033,1387,2019-06-11T13:56:36.000Z,42.493769833,-83.159387167,207.4,4.246
206,1821,-1043,-868,84,783,2019-06-11T13:56:37.000Z,42.493727833,-83.159382833,207.3,4.505
-1144,-877,-457,82,1182,-674,2019-06-11T13:56:38.000Z,42.493687667,-83.1593825,206.8,4.167
13,-3037,-4297,920,305,-733,2019-06-11T13:56:39.000Z,42.493645667,-83.159383667,206.1,4.542
4156,452,-17553,1512,-333,-199,2019-06-11T13:56:40.000Z,42.493603167,-83.159385667,205.8,4.448
-174,-1325,4324,-458,595,293,2019-06-11T13:56:41.000Z,42.493561667,-83.159384167,205.3,4.316
2243,2674,-16752,-6699,-3796,-376,2019-06-11T13:56:42.000Z,42.493520333,-83.159380833,205.1,4.403
-684,589,-9080,-761,-38,-213,2019-06-11T13:56:43.000Z,42.493485,-83.1593685,204.8,3.812
544,-904,-11225,-358,1013,56,2019-06-11T13:56:44.000Z,42.493453667,-83.159345,204.3,4.024
-1254,-1680,-9168,2677,-1024,37,2019-06-11T13:56:45.000Z,42.49343,-83.159312333,203.8,3.737
-121,3722,22996,1465,1357,-851,2019-06-11T13:56:46.000Z,42.493403167,-83.159269333,203.3,4.854
-1810,-6849,-11161,-1238,897,386,2019-06-11T13:56:47.000Z,42.4933785,-83.159225833,202.3,4.229
881,551,6342,5923,7602,-1053,2019-06-11T13:56:48.000Z,42.493365,-83.159174,200.4,4.28
-759,3492,-4478,1314,-653,-51,2019-06-11T13:56:49.000Z,42.493355333,-83.159105167,199.6,5.873
-1493,-2563,610,2359,-209,324,2019-06-11T13:56:50.000Z,42.493352167,-83.159034167,198.8,5.627
-6820,-3057,-5181,7403,1553,109,2019-06-11T13:56:51.000Z,42.4933525,-83.158964833,197.7,5.38
-1788,-9719,-8270,-2927,-1959,1910,2019-06-11T13:56:52.000Z,42.493352667,-83.158892,196.3,5.84
-580,6393,13798,1997,-1298,-25,2019-06-11T13:56:53.000Z,42.4933565,-83.158809333,195.5,6.674
2473,7727,17953,9076,-485,483,2019-06-11T13:56:54.000Z,42.493361333,-83.1587215,194.7,7.033
-1667,-3152,747,-2037,-974,-145,2019-06-11T13:56:55.000Z,42.4933675,-83.158634167,194.0,6.966
3333,-4957,14820,-823,-815,-552,2019-06-11T13:56:56.000Z,42.493371833,-83.158546333,193.8,7.111
97,-6338,2364,-4144,-990,986,2019-06-11T13:56:57.000Z,42.493378333,-83.158464167,193.2,6.528
-671,-760,-3618,1557,1353,-269,2019-06-11T13:56:58.000Z,42.493382167,-83.158377,193.3,7.274
158,3306,-147,-2709,-2759,-478,2019-06-11T13:56:59.000Z,42.493379333,-83.158287333,193.6,7.313
2927,-1700,11682,-845,634,744,2019-06-11T13:57:00.000Z,42.493372,-83.158195833,193.5,7.512
